1960,6,22,6,1,NOT_NAMED,19.2,-93.6,15,0
1960,6,22,12,1,NOT_NAMED,20.1,-94.2,15,0
1960,6,22,18,1,NOT_NAMED,21.2,-94.8,15,1008
1960,6,23,0,1,NOT_NAMED,22.3,-95.3,20,0
1960,6,23,6,1,NOT_NAMED,23.5,-95.8,25,0
1960,6,23,12,1,NOT_NAMED,24.7,-96.3,35,1006
1960,6,23,18,1,NOT_NAMED,25.5,-96.7,40,0
1960,6,24,0,1,NOT_NAMED,26.3,-97.0,40,0
1960,6,24,6,1,NOT_NAMED,27.3,-97.3,35,1002
1960,6,24,12,1,NOT_NAMED,28.4,-97.5,30,0
1960,6,24,18,1,NOT_NAMED,29.1,-98.0,30,0
1960,6,25,0,1,NOT_NAMED,29.2,-98.8,30,0
1960,6,25,6,1,NOT_NAMED,28.6,-99.0,25,0
1960,6,25,12,1,NOT_NAMED,28.3,-98.4,25,0
1960,6,25,18,1,NOT_NAMED,28.9,-97.9,25,0
1960,6,26,0,1,NOT_NAMED,29.6,-97.2,20,0
1960,6,26,6,1,NOT_NAMED,30.3,-96.8,15,0
1960,6,26,12,1,NOT_NAMED,30.8,-96.4,15,0
1960,6,26,18,1,NOT_NAMED,32.0,-96.0,15,0
1960,6,27,0,1,NOT_NAMED,33.0,-95.6,15,0
1960,6,27,6,1,NOT_NAMED,34.4,-94.5,15,0
1960,6,27,12,1,NOT_NAMED,35.7,-93.3,15,0
1960,6,27,18,1,NOT_NAMED,36.6,-92.3,15,0
1960,6,28,0,1,NOT_NAMED,37.3,-91.7,15,0
1960,6,28,6,1,NOT_NAMED,37.9,-90.5,15,0
1960,6,28,12,1,NOT_NAMED,38.6,-89.4,15,0
1960,6,28,18,1,NOT_NAMED,39.7,-88.7,15,0
1960,6,29,0,1,NOT_NAMED,41.4,-88.3,15,0
1960,7,10,0,2,ABBY,13.0,-56.2,30,0
1960,7,10,6,2,ABBY,13.0,-58.0,30,0
1960,7,10,12,2,ABBY,13.8,-61.0,65,0
1960,7,10,18,2,ABBY,14.2,-62.3,70,0
1960,7,11,0,2,ABBY,14.5,-63.5,80,0
1960,7,11,6,2,ABBY,14.4,-64.8,80,0
1960,7,11,12,2,ABBY,14.8,-66.0,85,0
1960,7,11,18,2,ABBY,15.2,-67.5,80,0
1960,7,12,0,2,ABBY,14.9,-69.0,70,0
1960,7,12,6,2,ABBY,14.7,-70.5,70,0
1960,7,12,12,2,ABBY,14.7,-72.0,75,0
1960,7,12,18,2,ABBY,15.0,-73.2,75,0
1960,7,13,0,2,ABBY,15.2,-74.3,75,0
1960,7,13,6,2,ABBY,15.1,-75.5,65,0
1960,7,13,12,2,ABBY,14.8,-76.8,50,0
1960,7,13,18,2,ABBY,14.7,-78.1,40,0
1960,7,14,0,2,ABBY,14.7,-79.5,40,0
1960,7,14,6,2,ABBY,15.1,-81.1,45,0
1960,7,14,12,2,ABBY,15.6,-82.7,55,0
1960,7,14,18,2,ABBY,15.9,-84.0,60,0
1960,7,15,0,2,ABBY,16.2,-85.2,65,0
1960,7,15,6,2,ABBY,16.4,-86.5,70,0
1960,7,15,12,2,ABBY,16.5,-87.8,65,0
1960,7,15,18,2,ABBY,16.3,-89.3,45,0
1960,7,16,0,2,ABBY,16.5,-90.6,30,0
1960,7,16,6,2,ABBY,17.3,-91.6,25,0
1960,7,16,12,2,ABBY,18.0,-92.5,25,0
1960,7,16,18,2,ABBY,18.0,-93.7,25,0
1960,7,28,18,3,BRENDA,27.0,-86.0,30,0
1960,7,29,0,3,BRENDA,29.0,-83.4,30,0
1960,7,29,6,3,BRENDA,30.3,-82.5,30,0
1960,7,29,12,3,BRENDA,31.5,-81.5,45,0
1960,7,29,18,3,BRENDA,32.9,-79.7,45,0
1960,7,30,0,3,BRENDA,34.6,-78.0,50,0
